Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_3.png,black,na,train,cushion,No,No,Yes,1,1200,300,black,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,child's room,None,None,None,Yes,chair,fs
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_4.png,black,na,paw print,cushion,No,No,Yes,1,1200,300,black,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,child's room,None,None,None,Yes,chair,fs
bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1120,green,green,Crafting,,zen-style,None,bamboo,None,No,japanese style,nfs
bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1120,beige,yellow,Crafting,,zen-style,None,bamboo,None,No,japanese style,nfs
bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1120,brown,green,Crafting,,zen-style,None,bamboo,None,No,japanese style,nfs
bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1280,green,green,Crafting,,zen-style,None,bamboo,None,Yes,sofa,nfs
bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1280,yellow,yellow,Crafting,,zen-style,None,bamboo,None,Yes,sofa,nfs
bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1280,brown,brown,Crafting,,zen-style,None,bamboo,None,Yes,sofa,nfs
bamboo doll,https://acnhcdn.com/latest/FtrIcon/FtrBambooSurprisedbox.png,na,na,na,na,Yes,No,No,-1,-1,2400,green,green,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),zen-style,None,bamboo,None,Yes,toy,nfs
bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1280,green,green,Crafting,,zen-style,None,bamboo,None,Yes,lamp,nfs
bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1280,yellow,yellow,Crafting,,zen-style,None,bamboo,None,Yes,lamp,nfs
bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1280,brown,brown,Crafting,,zen-style,None,bamboo,None,Yes,lamp,nfs
bamboo noodle slide,https://acnhcdn.com/latest/FtrIcon/FtrBambooSomen.png,na,na,na,na,Yes,No,No,-1,-1,3160,green,brown,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),zen-style,None,bamboo,None,Yes,japanese style,nfs
bamboo partition,https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,3,-1,2020,green,white,Crafting,,zen-style,None,bamboo,None,No,screen,nfs
bamboo partition,https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,3,-1,2020,yellow,white,Crafting,,zen-style,None,bamboo,None,No,screen,nfs
bamboo partition,https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,3,-1,2020,brown,gray,Crafting,,zen-style,None,bamboo,None,No,screen,nfs
bamboo shelf,https://acnhcdn.com/latest/FtrIcon/FtrBambooShelf_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,4,-1,2400,green,white,Crafting,,zen-style,None,bamboo,None,No,shelf,nfs
bamboo shelf,https://acnhcdn.com/latest/FtrIcon/FtrBambooShelf_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,4,-1,2400,yellow,purple,Crafting,,zen-style,None,bamboo,None,No,shelf,nfs
bamboo shelf,https://acnhcdn.com/latest/FtrIcon/FtrBambooShelf_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,4,-1,2400,brown,gray,Crafting,,zen-style,None,bamboo,None,No,shelf,nfs
bamboo speaker,https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1230,green,beige,Crafting,,zen-style,None,bamboo,None,Yes,audio,nfs
bamboo speaker,https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1230,yellow,beige,Crafting,,zen-style,None,bamboo,None,Yes,audio,nfs
bamboo speaker,https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,2,-1,1230,brown,beige,Crafting,,zen-style,None,bamboo,None,Yes,audio,nfs
bamboo stool,https://acnhcdn.com/latest/FtrIcon/FtrBambooStool_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,2,-1,800,green,green,Crafting,,zen-style,None,bamboo,None,Yes,chair,nfs
bamboo stool,https://acnhcdn.com/latest/FtrIcon/FtrBambooStool_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,2,-1,800,yellow,yellow,Crafting,,zen-style,None,bamboo,None,Yes,chair,nfs
bamboo stool,https://acnhcdn.com/latest/FtrIcon/FtrBambooStool_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,2,-1,800,brown,brown,Crafting,,zen-style,None,bamboo,None,Yes,chair,nfs
bamboo stopblock,https://acnhcdn.com/latest/FtrIcon/FtrBambooCarstop_Remake_0_0.png,green bamboo,bamboo,na,na,Yes,Yes,No,1,-1,480,green,black,Crafting,,zen-style,None,bamboo,None,No,vehicle,nfs
bamboo stopblock,https://acnhcdn.com/latest/FtrIcon/FtrBambooCarstop_Remake_1_0.png,dried bamboo,bamboo,na,na,Yes,Yes,No,1,-1,480,yellow,beige,Crafting,,zen-style,None,bamboo,None,No,vehicle,nfs
bamboo stopblock,https://acnhcdn.com/latest/FtrIcon/FtrBambooCarstop_Remake_2_0.png,smoke-cured bamboo,bamboo,na,na,Yes,Yes,No,1,-1,480,brown,black,Crafting,,zen-style,None,bamboo,None,No,vehicle,nfs
barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_0_0.png,red,na,na,na,No,No,No,-1,2500,625,red,colorful,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,outdoors decor,fs
barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_1_0.png,yellow,na,na,na,No,No,No,-1,2500,625,yellow,colorful,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,outdoors decor,fs
barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_2_0.png,green,na,na,na,No,No,No,-1,2500,625,green,colorful,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,outdoors decor,fs
barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_3_0.png,white,na,na,na,No,No,No,-1,2500,625,white,colorful,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,outdoors decor,fs
barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_4_0.png,black,na,na,na,No,No,No,-1,2500,625,black,colorful,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,outdoors decor,fs
barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_0_0.png,black,plate color,na,na,Yes,Yes,No,7,-1,7500,black,gray,Crafting,,fitness,None,None,None,No,sports,nfs
barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_1_0.png,white,plate color,na,na,Yes,Yes,No,7,-1,7500,white,gray,Crafting,,fitness,None,None,None,No,sports,nfs
barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_2_0.png,red,plate color,na,na,Yes,Yes,No,7,-1,7500,red,gray,Crafting,,fitness,None,None,None,No,sports,nfs
barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_3_0.png,colorful,plate color,na,na,Yes,Yes,No,7,-1,7500,colorful,gray,Crafting,,fitness,None,None,None,No,sports,nfs
barrel,https://acnhcdn.com/latest/FtrIcon/FtrPirateBarrel.png,na,na,na,na,Yes,No,No,-1,-1,2100,brown,black,Crafting,,garage,None,None,None,No,ranch,nfs
basic teacher's desk,https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_0_0.png,standard,na,na,na,No,No,No,-1,2000,500,orange,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,None,No,desk,fs
basic teacher's desk,https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_1_0.png,wooden,na,na,na,No,No,No,-1,2000,500,yellow,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,None,No,desk,fs
basic teacher's desk,https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_2_0.png,monotone,na,na,na,No,No,No,-1,2000,500,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,None,No,desk,fs
basketball hoop,https://acnhcdn.com/latest/FtrIcon/FtrBasketgoal_Remake_0_0.png,blue,na,na,na,No,No,No,-1,11000,2750,blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,school,None,None,No,sports,fs
basketball hoop,https://acnhcdn.com/latest/FtrIcon/FtrBasketgoal_Remake_1_0.png,green,na,na,na,No,No,No,-1,11000,2750,green,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,school,None,None,No,sports,fs
basketball hoop,https://acnhcdn.com/latest/FtrIcon/FtrBasketgoal_Remake_2_0.png,black,na,na,na,No,No,No,-1,11000,2750,black,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,school,None,None,No,sports,fs
bathroom sink,https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_0_0.png,white,na,na,na,No,No,No,-1,3300,825,white,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,Yes,bathroom things,fs
bathroom sink,https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_1_0.png,black,na,na,na,No,No,No,-1,3300,825,black,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,Yes,bathroom things,fs
bathroom sink,https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_2_0.png,beige,na,na,na,No,No,No,-1,3300,825,white,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,Yes,bathroom things,fs
beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_0_0.png,white,na,na,na,No,No,No,-1,920,230,white,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Yes,bed,fs
beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_1_0.png,black,na,na,na,No,No,No,-1,920,230,black,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Yes,bed,fs
beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_2_0.png,blue,na,na,na,No,No,No,-1,920,230,blue,light bue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Yes,bed,fs
beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_3_0.png,orange,na,na,na,No,No,No,-1,920,230,orange,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Yes,bed,fs
beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_4_0.png,yellow,na,na,na,No,No,No,-1,920,230,yellow,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Yes,bed,fs
beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_5_0.png,pink,na,na,na,No,No,No,-1,920,230,pink,purple,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,ocean,None,None,None,Yes,bed,fs
beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_0.png,na,na,cyan zigzags,towel,No,No,Yes,1,380,95,light blue,colorful,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,bed,fs
beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_1.png,na,na,red stripes,towel,No,No,Yes,1,380,95,red,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,bed,fs
beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_2.png,na,na,colorful,towel,No,No,Yes,1,380,95,yellow,red,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,bed,fs
beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_3.png,na,na,shells,towel,No,No,Yes,1,380,95,pink,pink,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,bed,fs
beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_4.png,na,na,blue,towel,No,No,Yes,1,380,95,blue,blue,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,bed,fs
beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_5.png,na,na,yellow,towel,No,No,Yes,1,380,95,yellow,yellow,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,bed,fs
beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_6.png,na,na,white,towel,No,No,Yes,1,380,95,white,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,bed,fs
beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_0_0.png,natural,paint color,na,na,Yes,Yes,No,4,-1,2400,beige,beige,Crafting,,garden,None,None,None,No,ranch,nfs
beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_1_0.png,white,paint color,na,na,Yes,Yes,No,4,-1,2400,white,white,Crafting,,garden,None,None,None,No,ranch,nfs
beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_2_0.png,red,paint color,na,na,Yes,Yes,No,4,-1,2400,red,green,Crafting,,garden,None,None,None,No,ranch,nfs
beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_3_0.png,blue,paint color,na,na,Yes,Yes,No,4,-1,2400,blue,black,Crafting,,garden,None,None,None,No,ranch,nfs
beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_4_0.png,yellow,paint color,na,na,Yes,Yes,No,4,-1,2400,yellow,brown,Crafting,,garden,None,None,None,No,ranch,nfs
bidet,https://acnhcdn.com/latest/FtrIcon/FtrWCBidet.png,na,na,na,na,No,No,No,-1,1800,450,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,bathroom things,fs
big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_0_0.png,colorful,design,na,na,Yes,Yes,No,5,-1,3200,green,colorful,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_1_0.png,blue,design,na,na,Yes,Yes,No,5,-1,3200,blue,blue,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_2_0.png,red,design,na,na,Yes,Yes,No,5,-1,3200,green,red,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_3_0.png,pink,design,na,na,Yes,Yes,No,5,-1,3200,pink,pink,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_4_0.png,gold,design,na,na,Yes,Yes,No,5,-1,3200,green,yellow,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_5_0.png,white,design,na,na,Yes,Yes,No,5,-1,3200,white,gray,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
billiard table,https://acnhcdn.com/latest/FtrIcon/FtrBilliard_Remake_0_0.png,green,na,na,na,No,No,No,-1,77000,19250,green,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,facility,None,None,No,sports,fs
billiard table,https://acnhcdn.com/latest/FtrIcon/FtrBilliard_Remake_1_0.png,red,na,na,na,No,No,No,-1,77000,19250,red,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,facility,None,None,No,sports,fs
billiard table,https://acnhcdn.com/latest/FtrIcon/FtrBilliard_Remake_2_0.png,blue,na,na,na,No,No,No,-1,77000,19250,blue,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,facility,None,None,No,sports,fs
birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_0_0.png,natural,body color,na,na,Yes,Yes,No,2,-1,900,brown,brown,Crafting,,garden,None,None,None,No,garden,nfs
birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_1_0.png,red,body color,na,na,Yes,Yes,No,2,-1,900,orange,orange,Crafting,,garden,None,None,None,No,garden,nfs
birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_2_0.png,white,body color,na,na,Yes,Yes,No,2,-1,900,white,white,Crafting,,garden,None,None,None,No,garden,nfs
birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_3_0.png,black,body color,na,na,Yes,Yes,No,2,-1,900,black,black,Crafting,,garden,None,None,None,No,garden,nfs
birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_0_0.png,brown,paint color,na,na,Yes,Yes,No,2,-1,960,brown,yellow,Crafting,,living room,None,None,None,Yes,animal,nfs
birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_1_0.png,pink,paint color,na,na,Yes,Yes,No,2,-1,960,pink,yellow,Crafting,,living room,None,None,None,Yes,animal,nfs
birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_2_0.png,blue,paint color,na,na,Yes,Yes,No,2,-1,960,blue,green,Crafting,,living room,None,None,None,Yes,animal,nfs
birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_3_0.png,white,paint color,na,na,Yes,Yes,No,2,-1,960,white,white,Crafting,,living room,None,None,None,Yes,animal,nfs
birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_4_0.png,black,paint color,na,na,Yes,Yes,No,2,-1,960,black,white,Crafting,,living room,None,None,None,Yes,animal,nfs
