Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,Customize,KitCost,Buy,Sell,Source,Catalog
aurora,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
aurora,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
aurora,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
ava,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
avery,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
axel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
baabara,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bam,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bangle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
barold,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bea,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beardo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
beau,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
becky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benedict,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
benjamin,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bertha,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bettina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bianca,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
biff,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
big top,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
bill,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
billy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
billy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
billy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
billy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
