Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,SpeakerType,LightingType,Catalog,Filename,VariantID,InternalID,UniqueEntryID
automatic washer,https://acnhcdn.com/acdb/housewares/FtrWashingmachine_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,4500,1125,Blue,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrWashingmachine_Remake_2_0,2_0,2740,vCcK4sAa2HDC2cLQG
automatic washer,https://acnhcdn.com/acdb/housewares/FtrWashingmachine_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,4500,1125,Green,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrWashingmachine_Remake_3_0,3_0,2740,xwWJ4q9SvKAkwKAf9
automatic washer,https://acnhcdn.com/acdb/housewares/FtrWashingmachine_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,4500,1125,Yellow,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrWashingmachine_Remake_4_0,4_0,2740,uKASWdnn2i8tv3W9G
automatic washer,https://acnhcdn.com/acdb/housewares/FtrWashingmachine_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,4500,1125,Black,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrWashingmachine_Remake_5_0,5_0,2740,z8zJrXKQxbrLnXXLv
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_0_0.png,Red,NA,Bear,Cushion,No,No,Yes,1,1200,300,Red,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_0_0,0_0,3305,uzH4uc5wXZiAeRrDx
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_0_1.png,Red,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,Red,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_0_1,0_1,3305,Mzjo4jFrqZdhCPTR3
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_0_2.png,Red,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Red,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_0_2,0_2,3305,SNPkuumtp6rc7Df7k
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_0_3.png,Red,NA,Train,Cushion,No,No,Yes,1,1200,300,Red,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_0_3,0_3,3305,9g8Jq3bPaDbew3GZg
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_0_4.png,Red,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Red,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_0_4,0_4,3305,imMXebxofRWTiDB2y
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_1_0.png,Pink,NA,Bear,Cushion,No,No,Yes,1,1200,300,Pink,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_1_0,1_0,3305,QRHpTEn6WNZZxv8bd
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_1_1.png,Pink,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,Pink,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_1_1,1_1,3305,kiYP9J9thzGkP2ZXQ
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_1_2.png,Pink,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Pink,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_1_2,1_2,3305,5x8pLSL8XjbZnCBQQ
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_1_3.png,Pink,NA,Train,Cushion,No,No,Yes,1,1200,300,Pink,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_1_3,1_3,3305,6tfwMtaYLE5KtAQKS
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_1_4.png,Pink,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Pink,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_1_4,1_4,3305,ihucEvtrsesPCYZB2
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_2_0.png,Yellow,NA,Bear,Cushion,No,No,Yes,1,1200,300,Yellow,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_0,2_0,3305,SrYrGG6KFSsL2t44t
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_2_1.png,Yellow,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,Yellow,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_1,2_1,3305,BpCJtM8aCQG4npCgi
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_2_2.png,Yellow,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Yellow,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_2,2_2,3305,2viSrxqmyLaJvzTCN
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_2_3.png,Yellow,NA,Train,Cushion,No,No,Yes,1,1200,300,Yellow,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_3,2_3,3305,TaiysCHzEZcmoaWxh
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_2_4.png,Yellow,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Yellow,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_4,2_4,3305,kfty2gGw5RRZSn83e
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_3_0.png,Green,NA,Bear,Cushion,No,No,Yes,1,1200,300,Green,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_0,3_0,3305,GbFytCa455MMYZwsP
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_3_1.png,Green,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,Green,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_1,3_1,3305,5uhAs2KBzMWDjBhhN
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_3_2.png,Green,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Green,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_2,3_2,3305,AAvLv8NDKAbmDAn5n
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_3_3.png,Green,NA,Train,Cushion,No,No,Yes,1,1200,300,Green,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_3,3_3,3305,5HzSmLCFfoAfQ4ukQ
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_3_4.png,Green,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Green,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_4,3_4,3305,3e9b2NF4sqpynsAx2
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_4_0.png,Blue,NA,Bear,Cushion,No,No,Yes,1,1200,300,Blue,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_0,4_0,3305,RMwmh5fZqQdxortFr
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_4_1.png,Blue,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,Blue,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_1,4_1,3305,qirfQTS5gihdZrjo7
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_4_2.png,Blue,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Blue,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_2,4_2,3305,2w7g3DewPNN9w47Yu
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_4_3.png,Blue,NA,Train,Cushion,No,No,Yes,1,1200,300,Blue,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_3,4_3,3305,kdizs26rBhoFN96R8
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_4_4.png,Blue,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Blue,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_4,4_4,3305,bm6bYatvhGTNsmo36
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_5_0.png,White,NA,Bear,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_0,5_0,3305,LyPzknPf7igr4LEEk
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_5_1.png,White,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_1,5_1,3305,MExvKfHcM8ieNnr6p
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_5_2.png,White,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,White,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_2,5_2,3305,bxcu2gBDFQhKEpiHz
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_5_3.png,White,NA,Train,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_3,5_3,3305,zKcKRjhc7Wb7KNnyd
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_5_4.png,White,NA,Paw print,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_4,5_4,3305,6KtfAG6q5J5v4ihKh
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_6_0.png,Black,NA,Bear,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_0,6_0,3305,hu24KrPHNS3tA8ufv
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_6_1.png,Black,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_1,6_1,3305,n37p2mDFJtcuqd3rs
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_6_2.png,Black,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Black,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_2,6_2,3305,wnBYp2TgHjyzR5gRu
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_6_3.png,Black,NA,Train,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_3,6_3,3305,s2QnWwt8XqMkDaBow
baby chair,https://acnhcdn.com/acdb/housewares/FtrBabychair_Remake_6_4.png,Black,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_4,6_4,3305,wfyDHz4qnjgSATJ6A
bamboo basket,https://acnhcdn.com/acdb/housewares/FtrBambooBasket_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1120,Green,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_0_0,0_0,3658,EhqChmN8mmQb5Xbrs
bamboo basket,https://acnhcdn.com/acdb/housewares/FtrBambooBasket_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1120,Beige,Yellow,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_1_0,1_0,3658,dAKRbYy67TArprnWc
bamboo basket,https://acnhcdn.com/acdb/housewares/FtrBambooBasket_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1120,Brown,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_2_0,2_0,3658,TEGzshjkjEi8xNENg
bamboo bench,https://acnhcdn.com/acdb/housewares/FtrBambooChairL_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Green,Green,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_0_0,0_0,710,2tCFN227dJ3Hg3WMj
bamboo bench,https://acnhcdn.com/acdb/housewares/FtrBambooChairL_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Yellow,Yellow,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_1_0,1_0,710,zZwxBNb8kENP7Bbun
bamboo bench,https://acnhcdn.com/acdb/housewares/FtrBambooChairL_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Brown,Brown,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_2_0,2_0,710,HrbrLwoxhytQxAtgy
bamboo doll,https://acnhcdn.com/acdb/housewares/FtrBambooSurprisedbox.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Green,Green,1x1,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),1.0.0,zen-style,None,bamboo,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrBambooSurprisedbox,NA,3555,bGoF3W3Hv9bpFCb3N
bamboo floor lamp,https://acnhcdn.com/acdb/housewares/FtrBambooLamp_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Green,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_0_0,0_0,3557,oKBfrdHdJHZohuzKS
bamboo floor lamp,https://acnhcdn.com/acdb/housewares/FtrBambooLamp_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Yellow,Yellow,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_1_0,1_0,3557,SfkBnfaHi6NWkaAW5
bamboo floor lamp,https://acnhcdn.com/acdb/housewares/FtrBambooLamp_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Brown,Brown,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_2_0,2_0,3557,ydijPPy8uTsqMp5Xr
bamboo noodle slide,https://acnhcdn.com/acdb/housewares/FtrBambooSomen.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,3160,Green,Brown,3x1,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),1.0.0,zen-style,None,bamboo,None,Yes,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooSomen,NA,5979,NG3b8xMm5pXGMmHMq
bamboo partition,https://acnhcdn.com/acdb/housewares/FtrBambooScreen_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,3,NFS,2020,Green,White,2x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Screen,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_0_0,0_0,3553,y8EchKnaboQBTeo3f
bamboo partition,https://acnhcdn.com/acdb/housewares/FtrBambooScreen_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,3,NFS,2020,Yellow,White,2x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Screen,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_1_0,1_0,3553,o455mYY5evSrec8gu
bamboo partition,https://acnhcdn.com/acdb/housewares/FtrBambooScreen_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,3,NFS,2020,Brown,Gray,2x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Screen,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_2_0,2_0,3553,tML8Tmvmyh7Y2d3vK
bamboo shelf,https://acnhcdn.com/acdb/housewares/FtrBambooShelf_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,4,NFS,2400,Green,White,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_0_0,0_0,3551,uucJrLxCbCQgn76vt
bamboo shelf,https://acnhcdn.com/acdb/housewares/FtrBambooShelf_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,4,NFS,2400,Yellow,Purple,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_1_0,1_0,3551,6k44YK9g9LPcD6eNy
bamboo shelf,https://acnhcdn.com/acdb/housewares/FtrBambooShelf_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,4,NFS,2400,Brown,Gray,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_2_0,2_0,3551,k2NAwacr6p5HwRfYP
bamboo speaker,https://acnhcdn.com/acdb/housewares/FtrBambooMusic_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1230,Green,Beige,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Audio,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_0_0,0_0,10743,WJ7AWij94wCSryAjs
bamboo speaker,https://acnhcdn.com/acdb/housewares/FtrBambooMusic_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1230,Yellow,Beige,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Audio,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_1_0,1_0,10743,TbCtKQ3pESjZA2fdi
bamboo speaker,https://acnhcdn.com/acdb/housewares/FtrBambooMusic_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1230,Brown,Beige,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Audio,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_2_0,2_0,10743,94FEDXAad9ELWiCTL
bamboo stool,https://acnhcdn.com/acdb/housewares/FtrBambooStool_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,800,Green,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_0_0,0_0,10742,Sum7NqgKH9mzAx9W2
bamboo stool,https://acnhcdn.com/acdb/housewares/FtrBambooStool_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,800,Yellow,Yellow,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_1_0,1_0,10742,NSwAuK4PkDRcyE59N
bamboo stool,https://acnhcdn.com/acdb/housewares/FtrBambooStool_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,800,Brown,Brown,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_2_0,2_0,10742,x2amvL7SFyHW664my
