Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog,Filename,VariantID,InternalID,UniqueEntry ID
bamboo drum,https://acnhcdn.com/acdb/miscellaneous/FtrBamboodrum_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,720,Yellow,Orange,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Musical Instrument,Not for sale,FtrBamboodrum_Remake_1_0,1_0,4093,Pexz4E7q8zEQMgyK6
bamboo drum,https://acnhcdn.com/acdb/miscellaneous/FtrBamboodrum_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,720,Brown,Light blue,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Musical Instrument,Not for sale,FtrBamboodrum_Remake_2_0,2_0,4093,XAEk7jqLzW3yD58sp
bamboo lunch box,https://acnhcdn.com/acdb/miscellaneous/FtrBambooLunch_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,640,Green,Colorful,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Dining,Not for sale,FtrBambooLunch_Remake_0_0,0_0,5978,XTFhsR3P4ybuZhc3d
bamboo lunch box,https://acnhcdn.com/acdb/miscellaneous/FtrBambooLunch_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,640,Yellow,Colorful,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Dining,Not for sale,FtrBambooLunch_Remake_1_0,1_0,5978,6AMme4wZdRJtrLuTj
bamboo lunch box,https://acnhcdn.com/acdb/miscellaneous/FtrBambooLunch_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,640,Brown,Colorful,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Dining,Not for sale,FtrBambooLunch_Remake_2_0,2_0,5978,sS2JrzYMRLDbsNAxB
bamboo sphere,https://acnhcdn.com/acdb/miscellaneous/FtrBambooBall_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,480,Green,Blue,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Toy,Not for sale,FtrBambooBall_Remake_0_0,0_0,5976,MyMNc3DYkCywyNQfd
bamboo sphere,https://acnhcdn.com/acdb/miscellaneous/FtrBambooBall_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,480,Yellow,Purple,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Toy,Not for sale,FtrBambooBall_Remake_1_0,1_0,5976,ZPTZa8nL2qZzec7Mn
bamboo sphere,https://acnhcdn.com/acdb/miscellaneous/FtrBambooBall_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,480,Brown,White,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Toy,Not for sale,FtrBambooBall_Remake_2_0,2_0,5976,5uyxDdyRak9EPGhur
bamboo-shoot lamp,https://acnhcdn.com/acdb/miscellaneous/FtrBambooshootLamp.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4900,Brown,Beige,1x1,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),1.0.0,zen-style,None,bamboo,None,Yes,Lamp,Not for sale,FtrBambooshootLamp,NA,5977,9j4wh3muQeG6F8Kz2
barred knifejaw model,https://acnhcdn.com/acdb/miscellaneous/FtrFishIshidaiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,15000,White,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishIshidaiToy,NA,6959,T9JBnkxBRJenY33Bg
barreleye model,https://acnhcdn.com/acdb/miscellaneous/FtrFishDemenigisuToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,45000,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishDemenigisuToy,NA,6943,3Gucpfk3GP7mTsQtJ
beach ball,https://acnhcdn.com/acdb/miscellaneous/FtrBeachball_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,430,107,Colorful,Colorful,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Seaside,For sale,FtrBeachball_Remake_0_0,0_0,9584,hduZB4RhQNp75i9W9
beach ball,https://acnhcdn.com/acdb/miscellaneous/FtrBeachball_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,430,107,Blue,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Seaside,For sale,FtrBeachball_Remake_1_0,1_0,9584,S76AqteAK5wCK3EaK
beach ball,https://acnhcdn.com/acdb/miscellaneous/FtrBeachball_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,430,107,Red,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Seaside,For sale,FtrBeachball_Remake_2_0,2_0,9584,AAmKMRwJtXLZ7Q5gY
beach ball,https://acnhcdn.com/acdb/miscellaneous/FtrBeachball_Remake_3_0.png,Watermelon,NA,NA,NA,No,No,No,NA,430,107,Green,Black,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Seaside,For sale,FtrBeachball_Remake_3_0,3_0,9584,9Fr5G7gEkpJuvAfxp
bell cricket model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectSuzumushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1290,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectSuzumushiToy,NA,7096,apSjqHeXMQqunDq68
betta model,https://acnhcdn.com/acdb/miscellaneous/FtrFishBetaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,7500,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishBetaToy,NA,6937,6QbtWer62rhvhMTE5
bingo wheel,https://acnhcdn.com/acdb/miscellaneous/FtrBingo.png,NA,NA,NA,NA,No,No,No,NA,1000,250,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,party,None,None,None,Yes,Toy,For sale,FtrBingo,NA,864,atdJftYHmjRyrZctD
birthday cake,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCake_Remake_0_0.png,Whipped-cream topping,Variation,NA,NA,No,Yes,No,1,NFS,100,White,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Seasonal Decor,Not for sale,FtrBirthdayCake_Remake_0_0,0_0,3592,QGv7TucCMZbT9GAgb
birthday cake,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCake_Remake_1_0.png,Chocolate buttercream,Variation,NA,NA,No,Yes,No,1,NFS,100,Brown,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Seasonal Decor,Not for sale,FtrBirthdayCake_Remake_1_0,1_0,3592,a5kQSAhzKMNd49to5
birthday cake,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCake_Remake_2_0.png,Strawberry buttercream,Variation,NA,NA,No,Yes,No,1,NFS,100,Pink,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Seasonal Decor,Not for sale,FtrBirthdayCake_Remake_2_0,2_0,3592,Du5mKiJzoveS4wgwm
birthday candles,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCandle_Remake_0_0.png,Colorful,Variation,NA,NA,No,Yes,No,1,NFS,300,Colorful,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Lamp,Not for sale,FtrBirthdayCandle_Remake_0_0,0_0,3591,8pMxBykz4fEvwHhmu
birthday candles,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCandle_Remake_1_0.png,Pink,Variation,NA,NA,No,Yes,No,1,NFS,300,Colorful,Pink,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Lamp,Not for sale,FtrBirthdayCandle_Remake_1_0,1_0,3591,9wmjv2pwBf4hK6EsK
birthday candles,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCandle_Remake_2_0.png,Blue,Variation,NA,NA,No,Yes,No,1,NFS,300,Colorful,Blue,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Lamp,Not for sale,FtrBirthdayCandle_Remake_2_0,2_0,3591,MDFyHoCvmAegjhDYS
birthday candles,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCandle_Remake_3_0.png,Green,Variation,NA,NA,No,Yes,No,1,NFS,300,Colorful,Green,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Lamp,Not for sale,FtrBirthdayCandle_Remake_3_0,3_0,3591,Z2prrYjqsQZJeNKeM
birthday candles,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCandle_Remake_4_0.png,Orange,Variation,NA,NA,No,Yes,No,1,NFS,300,Colorful,Orange,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Lamp,Not for sale,FtrBirthdayCandle_Remake_4_0,4_0,3591,ZBfb7tSgjSYvhbL2g
birthday candles,https://acnhcdn.com/acdb/miscellaneous/FtrBirthdayCandle_Remake_5_0.png,Gorgeous,Variation,NA,NA,No,Yes,No,1,NFS,300,Colorful,Black,1x1,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Lamp,Not for sale,FtrBirthdayCandle_Remake_5_0,5_0,3591,dgxjSdNfTJaixZT92
bitterling model,https://acnhcdn.com/acdb/miscellaneous/FtrFishTanagoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2700,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishTanagoToy,NA,6931,wuQsW98QWyCPrKT2M
black bass model,https://acnhcdn.com/acdb/miscellaneous/FtrFishBlackbassToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1200,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishBlackbassToy,NA,6938,Gso4EevDL7KsjgPx2
blowfish model,https://acnhcdn.com/acdb/miscellaneous/FtrFishFuguToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,15000,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishFuguToy,NA,6951,oTX5PGr3f57ch9B8a
blue marlin model,https://acnhcdn.com/acdb/miscellaneous/FtrFishKajikiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,30000,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishKajikiToy,NA,6963,2eFAcmTSuPsQhKnka
blue weevil beetle model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectHousekizoumushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2400,Green,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectHousekizoumushiToy,NA,7118,XTn7faXJPnav4qMti
bluegill model,https://acnhcdn.com/acdb/miscellaneous/FtrFishBlueguillToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,540,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishBlueguillToy,NA,6939,jvNKXHzJPBLggXCbF
board game,https://acnhcdn.com/acdb/miscellaneous/FtrBoardgame_Remake_0_0.png,Simple path game,NA,NA,NA,No,No,No,NA,1300,325,Green,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,None,None,Yes,Toy,For sale,FtrBoardgame_Remake_0_0,0_0,7599,ftczygdJQ4xWzN2fP
board game,https://acnhcdn.com/acdb/miscellaneous/FtrBoardgame_Remake_1_0.png,Territory game,NA,NA,NA,No,No,No,NA,1300,325,Orange,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,None,None,Yes,Toy,For sale,FtrBoardgame_Remake_1_0,1_0,7599,WuskmRMXubtrfBquq
board game,https://acnhcdn.com/acdb/miscellaneous/FtrBoardgame_Remake_2_0.png,Kids' game,NA,NA,NA,No,No,No,NA,1300,325,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,None,None,Yes,Toy,For sale,FtrBoardgame_Remake_2_0,2_0,7599,twTqZXghtkuCxmNu4
book,https://acnhcdn.com/acdb/miscellaneous/FtrBookOpened_Remake_0_0.png,Western literature,NA,NA,NA,No,No,No,NA,290,72,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,No,Study,For sale,FtrBookOpened_Remake_0_0,0_0,3582,NjTf5TNrF5By3PyBN
book,https://acnhcdn.com/acdb/miscellaneous/FtrBookOpened_Remake_1_0.png,Japanese literature,NA,NA,NA,No,No,No,NA,290,72,White,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,No,Study,For sale,FtrBookOpened_Remake_1_0,1_0,3582,ioqMDRcZznW9Xe856
book,https://acnhcdn.com/acdb/miscellaneous/FtrBookOpened_Remake_2_0.png,Encyclopedia,NA,NA,NA,No,No,No,NA,290,72,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,No,Study,For sale,FtrBookOpened_Remake_2_0,2_0,3582,i7xJZokE4LJ5HZxf4
book,https://acnhcdn.com/acdb/miscellaneous/FtrBookOpened_Remake_3_0.png,Textbook,NA,NA,NA,No,No,No,NA,290,72,White,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,No,Study,For sale,FtrBookOpened_Remake_3_0,3_0,3582,ZDNwaSDDfoCPtQbsA
book stands,https://acnhcdn.com/acdb/miscellaneous/FtrBookstand_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,1100,275,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,No,Study,For sale,FtrBookstand_Remake_0_0,0_0,870,cP2tnipAuTBsNWgGR
book stands,https://acnhcdn.com/acdb/miscellaneous/FtrBookstand_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,1100,275,Blue,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,No,Study,For sale,FtrBookstand_Remake_1_0,1_0,870,mHCeLAyB66qW2ydud
book stands,https://acnhcdn.com/acdb/miscellaneous/FtrBookstand_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,1100,275,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,No,Study,For sale,FtrBookstand_Remake_2_0,2_0,870,FjCkGrMFMX4fNKamq
book stands,https://acnhcdn.com/acdb/miscellaneous/FtrBookstand_Remake_3_0.png,Pastel,NA,NA,NA,No,No,No,NA,1100,275,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,No,Study,For sale,FtrBookstand_Remake_3_0,3_0,870,24P3zZHJEDv36mF2a
bottled ship,https://acnhcdn.com/acdb/miscellaneous/FtrBottleship_Remake_0_0.png,Trading ship,NA,NA,NA,No,No,No,NA,1800,450,Light blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,None,None,No,Seaside,For sale,FtrBottleship_Remake_0_0,0_0,683,aXnyQZbwg76SzBQHa
bottled ship,https://acnhcdn.com/acdb/miscellaneous/FtrBottleship_Remake_1_0.png,Leisure boat,NA,NA,NA,No,No,No,NA,1800,450,Light blue,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,None,None,No,Seaside,For sale,FtrBottleship_Remake_1_0,1_0,683,j2ApyozojYzK7Khri
bottled ship,https://acnhcdn.com/acdb/miscellaneous/FtrBottleship_Remake_2_0.png,Pirate ship,NA,NA,NA,No,No,No,NA,1800,450,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,None,None,No,Seaside,For sale,FtrBottleship_Remake_2_0,2_0,683,9QojZZtJs3kCNXSXM
brine-shrimp aquarium,https://acnhcdn.com/acdb/miscellaneous/FtrArtemiaAquarium.png,NA,NA,NA,NA,No,No,No,NA,1400,350,Purple,Purple,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,child's room,None,None,Yes,Special Fish,For sale,FtrArtemiaAquarium,NA,11283,WNBo7KaagynoiWHmT
bronze bug trophy,https://acnhcdn.com/acdb/miscellaneous/FtrTrophyInsectBronz.png,NA,NA,NA,NA,No,No,No,NA,NFS,400,Red,Brown,1x1,Bug-Off,,1.0.0,expensive,None,None,None,No,Museum,Not for sale,FtrTrophyInsectBronz,NA,1205,Lcw28JjoCnK455tB6
bronze fish trophy,https://acnhcdn.com/acdb/miscellaneous/FtrTrophyFishBronz.png,NA,NA,NA,NA,No,No,No,NA,NFS,400,Red,Brown,1x1,Fishing Tourney,,1.0.0,expensive,None,None,None,No,Museum,Not for sale,FtrTrophyFishBronz,NA,1202,QjFjDoKfGabSFRGx9
bronze HHA trophy,https://acnhcdn.com/acdb/miscellaneous/FtrTrophyHhaBronze.png,NA,NA,NA,NA,No,No,No,NA,NFS,400,Red,Brown,1x1,HHA,,1.0.0,expensive,None,None,None,No,Museum,Not for sale,FtrTrophyHhaBronze,NA,7098,F87oKJpdoQRAkaFaW
brown cicada model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectAburazemiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,750,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectAburazemiToy,NA,7046,wjYSHsmJgrehZZWDw
Bunny Day basket,https://acnhcdn.com/acdb/miscellaneous/FtrEggBasket.png,NA,NA,NA,NA,No,No,No,NA,NFS,1200,Colorful,Beige,1x1,Bunny Day,From Zipper after trading one of every egg (all 6 types) during Bunny Day.,1.1.0,fancy,None,Bunny Day,None,No,Easter,Not for sale,FtrEggBasket,NA,12438,NfeT86ehRvW2dtd4v
Bunny Day lamp,https://acnhcdn.com/acdb/miscellaneous/FtrEggLamp.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600,Orange,Orange,1x1,Crafting,"Obtained randomly from villager, egg message bottle or egg balloon during Bunny Day event",1.1.0,fancy,None,Bunny Day,None,Yes,Lamp,Not for sale,FtrEggLamp,NA,12413,zhFHGB6w4uL4QjaCt
butterfly fish model,https://acnhcdn.com/acdb/miscellaneous/FtrFishChouchouuoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3000,Yellow,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishChouchouuoToy,NA,6941,47ssmN3qnpt9bZaze
camp stove,https://acnhcdn.com/acdb/miscellaneous/FtrKocher_Remake_0_0.png,Yellow,NA,NA,NA,No,No,No,NA,1300,325,Yellow,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,For sale,FtrKocher_Remake_0_0,0_0,889,f2oAZ3DFHBA54nsjT
camp stove,https://acnhcdn.com/acdb/miscellaneous/FtrKocher_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,Red,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,For sale,FtrKocher_Remake_1_0,1_0,889,NsuqM6fiYxvCWxXdu
camp stove,https://acnhcdn.com/acdb/miscellaneous/FtrKocher_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,Blue,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,For sale,FtrKocher_Remake_2_0,2_0,889,X3EqPxiDm3dQgGfDK
camp stove,https://acnhcdn.com/acdb/miscellaneous/FtrKocher_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,1300,325,Green,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,For sale,FtrKocher_Remake_3_0,3_0,889,GJSzHBLmzK9CAtJNr
camp stove,https://acnhcdn.com/acdb/miscellaneous/FtrKocher_Remake_4_0.png,Brown,NA,NA,NA,No,No,No,NA,1300,325,Brown,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,For sale,FtrKocher_Remake_4_0,4_0,889,Cnbap3jDFwXwguaCp
camp stove,https://acnhcdn.com/acdb/miscellaneous/FtrKocher_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,Black,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,For sale,FtrKocher_Remake_5_0,5_0,889,Jitf3NoWYksi6Pyzc
candle,https://acnhcdn.com/acdb/miscellaneous/FtrCandle_Remake_0_0.png,Gold,NA,NA,NA,No,No,No,NA,600,150,Yellow,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,None,None,None,Yes,Lamp,For sale,FtrCandle_Remake_0_0,0_0,2562,ZzpJaP2qb5DjtY9De
candle,https://acnhcdn.com/acdb/miscellaneous/FtrCandle_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,600,150,Gray,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,None,None,None,Yes,Lamp,For sale,FtrCandle_Remake_1_0,1_0,2562,3D6sojtwhEA2sFfy9
candle,https://acnhcdn.com/acdb/miscellaneous/FtrCandle_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,600,150,Brown,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,None,None,None,Yes,Lamp,For sale,FtrCandle_Remake_2_0,2_0,2562,sttJSK7SAGqLrfwWk
candle,https://acnhcdn.com/acdb/miscellaneous/FtrCandle_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,600,150,Black,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,None,None,None,Yes,Lamp,For sale,FtrCandle_Remake_3_0,3_0,2562,oRDfNs96TvcdT8Qg7
candle,https://acnhcdn.com/acdb/miscellaneous/FtrCandle_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,600,150,White,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,None,None,None,Yes,Lamp,For sale,FtrCandle_Remake_4_0,4_0,2562,zFvAFr9HpzF9nsMKW
cardboard box,https://acnhcdn.com/acdb/miscellaneous/FtrCardboard_Remake_0_0.png,Plain,NA,NA,NA,No,No,No,NA,120,30,Yellow,Yellow,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,cardboard,None,No,Desk,For sale,FtrCardboard_Remake_0_0,0_0,3672,rPthPi8LRd5cpuddZ
cardboard box,https://acnhcdn.com/acdb/miscellaneous/FtrCardboard_Remake_1_0.png,Labeled,NA,NA,NA,No,No,No,NA,120,30,Yellow,Blue,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,cardboard,None,No,Desk,For sale,FtrCardboard_Remake_1_0,1_0,3672,4fE8SB7Q9gBu6y6tZ
cardboard box,https://acnhcdn.com/acdb/miscellaneous/FtrCardboard_Remake_2_0.png,Oranges,NA,NA,NA,No,No,No,NA,120,30,Yellow,Orange,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,cardboard,None,No,Desk,For sale,FtrCardboard_Remake_2_0,2_0,3672,oeKqJ9CYzSav7ziZP
cardboard box,https://acnhcdn.com/acdb/miscellaneous/FtrCardboard_Remake_3_0.png,Apples,NA,NA,NA,No,No,No,NA,120,30,White,Red,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,cardboard,None,No,Desk,For sale,FtrCardboard_Remake_3_0,3_0,3672,Z8xLg3xTwQ7wr5vZs
cardboard box,https://acnhcdn.com/acdb/miscellaneous/FtrCardboard_Remake_4_0.png,Peaches,NA,NA,NA,No,No,No,NA,120,30,White,Pink,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,cardboard,None,No,Desk,For sale,FtrCardboard_Remake_4_0,4_0,3672,rf5voSYbjkv8Qcteq
cardboard box,https://acnhcdn.com/acdb/miscellaneous/FtrCardboard_Remake_5_0.png,Pears,NA,NA,NA,No,No,No,NA,120,30,White,Green,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,cardboard,None,No,Desk,For sale,FtrCardboard_Remake_5_0,5_0,3672,9TGvM96PPPDXNPmG2
cardboard box,https://acnhcdn.com/acdb/miscellaneous/FtrCardboard_Remake_6_0.png,Cherries,NA,NA,NA,No,No,No,NA,120,30,Yellow,Red,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,None,cardboard,None,No,Desk,For sale,FtrCardboard_Remake_6_0,6_0,3672,XcBHngsQ9jZqE5Jh2
carp model,https://acnhcdn.com/acdb/miscellaneous/FtrFishKoiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,900,Gray,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishKoiToy,NA,6980,CDuhvehXthFWPPR27
cartoonist's set,https://acnhcdn.com/acdb/miscellaneous/FtrCartoonistset_Remake_0_0.png,Black,NA,Blank,Manuscript paper,No,No,Yes,1,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,Yes,Study,For sale,FtrCartoonistset_Remake_0_0,0_0,4122,4Lxcoizn9W6XhXfXg
cartoonist's set,https://acnhcdn.com/acdb/miscellaneous/FtrCartoonistset_Remake_0_1.png,Black,NA,Comic plan,Manuscript paper,No,No,Yes,1,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,Yes,Study,For sale,FtrCartoonistset_Remake_0_1,0_1,4122,QCDg2YCMq7DqRtPDL
