Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,Label Themes,Catalog,Filename,InternalID,UniqueEntryID
kanji tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKanji0.png,Green,No,640,160,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHKanji0,3575,MDadiJqwWSjsbjDzD
kanji tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKanji1.png,Pink,No,640,160,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHKanji1,8424,vY8F4fjbknFzfMkAk
kanji tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKanji2.png,Blue,No,640,160,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHKanji2,8425,spkhppakJrk3c88wp
kanji tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHKanji3.png,Black,No,640,160,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHKanji3,8426,mHX7WjqhP5ecCg59f
konnichiwa tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHHellojp0.png,NA,No,640,160,Green,Green,1x1,Nook Shopping Catalog,,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsHHellojp0,12114,BFiTGnMxdhtznTdxm
marble-dots tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHMarbledot0.png,Black,No,640,160,Black,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHMarbledot0,8202,NCS9b92YeqyQZQMG4
marble-dots tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHMarbledot1.png,White,No,640,160,White,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHMarbledot1,8296,47g4eftZgSiBodWPW
misty tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHHaze0.png,NA,No,640,160,Green,Yellow,1x1,Nook Shopping Catalog,,1.0.0,Elegant,everyday; comfy,For sale,TopsTexTopTshirtsHHaze0,8201,5tXA6eczkfQBeZuy2
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle0.png,Gray,No,640,160,Gray,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle0,4267,wLEzEqyPQMh2cg9N2
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle1.png,Yellow,No,640,160,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle1,8052,YBHxhC42B5zto4d7X
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle2.png,Purple,No,640,160,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle2,8053,cmWbjwvucfvJddiKE
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle3.png,Pink,No,640,160,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle3,8054,RY4XA8JG22wYdQhfk
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle4.png,Black,No,640,160,Black,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle4,8055,DmuytRpavf6mepu9F
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle5.png,Red,No,640,160,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle5,8056,yciJDuaJWSdyirFZs
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle6.png,Green,No,640,160,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle6,8057,RR5zhank7BYytXek6
muscle tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNMuscle7.png,Blue,No,640,160,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNMuscle7,8058,LNAnFujbieFnkkmsu
MVP tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHMvp0.png,NA,No,640,160,White,Blue,1x1,Nook Shopping Catalog,,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsHMvp0,6835,MqS8y6MLcwXzvnhCb
ni hao tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHHelloch0.png,NA,No,640,160,Pink,White,1x1,Nook Shopping Catalog,,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsHHelloch0,12118,CoPYojspx37FcCgb6
privét tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHHellors0.png,NA,No,640,160,Green,White,1x1,Nook Shopping Catalog,,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsHHellors0,12122,pTyc9x98jWbPy8WBn
simple-dots tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSimpledot0.png,Yellow,No,640,160,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHSimpledot0,8203,wfkSZGXdfPYHvevPY
simple-dots tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSimpledot1.png,Light blue,No,640,160,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHSimpledot1,9498,WTvb4yXfbSMxwG3wL
simple-dots tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSimpledot2.png,Red,No,640,160,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHSimpledot2,9499,R9xN2MNz6Fd4ZTfwW
simple-dots tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSimpledot3.png,Green,No,640,160,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHSimpledot3,9500,RHmNkFfrnxA8sH7RJ
simple-dots tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSimpledot4.png,Black,No,640,160,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHSimpledot4,9501,qpapForjjCdhiRYvP
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs0.png,1,No,640,160,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs0,4673,muEszebFe4jHSPbwz
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs1.png,2,No,640,160,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs1,8061,kwCsBkngG49YNEe2b
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs2.png,3,No,640,160,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs2,8062,whnoGZKtYTyZYBQq3
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs3.png,4,No,640,160,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs3,8063,aH42PupggG4Yb2Hfx
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs4.png,5,No,640,160,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs4,8064,bkRvhLp2FSMstk3Kj
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs5.png,6,No,640,160,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs5,8065,AHehtCJZRocPG9As2
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs6.png,7,No,640,160,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs6,8066,u5mAXQF2RGWvPvyWx
sports tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNBibs7.png,8,No,640,160,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,sporty; work,For sale,TopsTexTopTshirtsNBibs7,8067,H7nzBbi5tNZjA2Trw
tube top,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNTubetop0.png,Green,No,640,160,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy; theatrical; vacation,For sale,TopsTexTopTshirtsNTubetop0,4253,9pzPEtvp6Dm3TC9m2
tube top,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNTubetop1.png,Red,No,640,160,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy; theatrical; vacation,For sale,TopsTexTopTshirtsNTubetop1,8082,GrynFZaxgEnhkqKA5
tube top,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNTubetop2.png,Yellow,No,640,160,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy; theatrical; vacation,For sale,TopsTexTopTshirtsNTubetop2,8083,wv8ZbcjJyzjDHEvBL
tube top,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNTubetop3.png,Dark gray,No,640,160,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy; theatrical; vacation,For sale,TopsTexTopTshirtsNTubetop3,8084,FDNHm7b3MLsQSuqQx
tube top,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNTubetop4.png,Purple,No,640,160,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy; theatrical; vacation,For sale,TopsTexTopTshirtsNTubetop4,8085,hXXwcKzZEiNCuk7fs
tube top,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNTubetop5.png,Blue,No,640,160,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy; theatrical; vacation,For sale,TopsTexTopTshirtsNTubetop5,8086,R6mpP7Q5fhDH7q37A
tube top,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNTubetop6.png,Dark red,No,640,160,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy; theatrical; vacation,For sale,TopsTexTopTshirtsNTubetop6,8087,BQXoaMe6i6JwKx4o3
sweatshirt,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSweat0.png,Gray,No,700,175,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSweat0,3671,q2Fde7HQetuevce2p
sweatshirt,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSweat1.png,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSweat1,7976,ivwHMNfNcwzejLymJ
sweatshirt,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSweat2.png,Yellow,No,700,175,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSweat2,7977,pTn9SnuQSMBbBWSMc
sweatshirt,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSweat3.png,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSweat3,7978,cTCY4eZf6ie75hanr
sweatshirt,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSweat4.png,Red,No,700,175,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSweat4,7979,RYtfMGbrEPPX6wHhp
sweatshirt,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSweat5.png,Blue,No,700,175,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSweat5,7980,hve5xBawbuGjRXF2R
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo0.png,Navy blue,No,720,180,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo0,3172,aXJRmsG7vX6gQTQKT
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo1.png,Pink,No,720,180,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo1,8537,e3fhP9DJnBfzhzvp3
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo2.png,Red,No,720,180,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo2,8538,rLuAkDpQvwdZEXLfd
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo3.png,Orange,No,720,180,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo3,8539,nWmiLrch4a6Y4SvFd
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo4.png,Green,No,720,180,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo4,8540,MncZvurLPANSS5zXW
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo5.png,Ivory,No,720,180,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo5,8541,cgbq8e6mR6Fkw5Tth
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo6.png,White,No,720,180,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo6,8542,6JwPnjGsgesnuMTqg
polo shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHPolo7.png,Black,No,720,180,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation; work,For sale,TopsTexTopYshirtsHPolo7,8543,8kJuqCFWA8kFoPPH8
bear tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHBear0.png,NA,No,800,200,Green,Brown,1x1,Nook Shopping Catalog,,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHBear0,8196,6smBqDtdwrcsSvnSD
blossom tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHFlower0.png,Pink,No,800,200,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,TopsTexTopTshirtsHFlower0,8205,M7qCnBYqNGLyLSskf
blossom tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHFlower1.png,Blue,No,800,200,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,TopsTexTopTshirtsHFlower1,12099,cskAiddHb4wcR4Rny
blossom tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHFlower2.png,Yellow,No,800,200,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,TopsTexTopTshirtsHFlower2,12100,PSC7XZs443Ew5Ntdx
blossom tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHFlower3.png,Green,No,800,200,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,TopsTexTopTshirtsHFlower3,12101,97cQhCcwgx4Cf2RLS
blossom tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHFlower4.png,Purple,No,800,200,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,TopsTexTopTshirtsHFlower4,12102,A6TyYLhfoDitFeCiR
botanical tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHBotanical0.png,Black,No,800,200,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy; vacation,For sale,TopsTexTopTshirtsHBotanical0,9831,oMALunHDp3gEEuwXv
botanical tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHBotanical1.png,White,No,800,200,White,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy; vacation,For sale,TopsTexTopTshirtsHBotanical1,11956,sRLnWmuoFqDQXw7L8
chick tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHChickBlue.png,NA,No,800,200,White,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsHChickBlue,3259,cebqmNTaR8HxhKdtq
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness0.png,Mint,No,800,200,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness0,4205,pf3TqdjT25titHKTC
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness1.png,Pink,No,800,200,Pink,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness1,8045,zNFW9iSr8vzJzngWo
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness2.png,Light blue,No,800,200,Light blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness2,8046,EAQWmffPDBgLrwHKa
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness3.png,Orange,No,800,200,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness3,8047,cC2fXHXZt7jELsHC6
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness4.png,Black,No,800,200,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness4,8048,9mya7BZEbeBnmXrB9
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness5.png,Yellow,No,800,200,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness5,8049,rNcc6oPNg5F9rYxET
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness6.png,Red,No,800,200,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness6,8050,ycywcxPLS4fxdaWrn
fitness tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNFitness7.png,Purple,No,800,200,Purple,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsNFitness7,8051,AfSxXnD68W5NzygyT
flame tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHFire0.png,NA,No,800,200,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsHFire0,9536,zk7LLkWEFDXBhA56g
front-tie button-down shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHKnot0.png,Blue,No,800,200,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; vacation,For sale,TopsTexTopYshirtsHKnot0,4567,wNWjYMRrguk5GsYR5
front-tie button-down shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHKnot1.png,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; vacation,For sale,TopsTexTopYshirtsHKnot1,8506,euL2TPawQ2aXiAgMs
front-tie button-down shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHKnot2.png,Yellow,No,800,200,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; vacation,For sale,TopsTexTopYshirtsHKnot2,8507,M4CZ89bstAnrJeA5D
front-tie button-down shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsHKnot3.png,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; vacation,For sale,TopsTexTopYshirtsHKnot3,8508,sAkH3rZEJ47um9m6n
guide shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGuide0.png,Green,No,800,200,White,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,TopsTexTopYshirtsLGuide0,5926,CE3Fdmtv8NF4X2X3o
guide shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGuide1.png,Red,No,800,200,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,TopsTexTopYshirtsLGuide1,8530,o6HZuh35Z8SoPJb37
guide shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGuide2.png,Yellow,No,800,200,White,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,TopsTexTopYshirtsLGuide2,8531,Dns8pvNza5sWKSAqi
layered shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLLayeredtshirts0.png,Navy blue,No,800,200,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLLayeredtshirts0,3804,XgmWAFptGfykeiwyP
layered shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLLayeredtshirts1.png,White,No,800,200,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLLayeredtshirts1,8549,C5q688gvr7tmQ9Ye7
layered shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLLayeredtshirts2.png,Green,No,800,200,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLLayeredtshirts2,8550,XbEBkP6iNpTmYvjKA
layered shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLLayeredtshirts3.png,Orange,No,800,200,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLLayeredtshirts3,8551,TvK8xSEYKEKFNCTE5
layered tank,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsNCamisole0.png,Yellow,No,800,200,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; comfy; vacation,For sale,TopsTexTopTshirtsNCamisole0,2670,5MkQXkSnBK8TXTvEB
